Job No,Job Date,Warehouse,Warehouse Status,Machine,Output Qty,Status,Post Date,Start-Time,End-Time,Elapsed-Time,UOM,Input Qty,Yield Loss Qty,Department,Description,Input Value,Output Value,Expenses,User Defined 1,UserDefined2,Input Units,Output Units,
15853,7/1/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),2290.000,Posted,7/2/2026 12:00:00 AM,5:48AM,,18:12:00,LBS    ,2290.000,0.000,Plus Materials                                    ,,-0.1500,-0.1500,0.0000,,,13,2,
15857,7/1/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),9787.000,Posted,7/2/2026 12:00:00 AM,5:49AM,,18:11:00,LBS    ,9787.000,0.000,Plus Materials                                    ,,978.7000,978.7000,0.0000,,,0,0,
15858,7/1/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GREEN MAX (NEW) (1ST SHIFT),2206.000,Posted,7/2/2026 12:00:00 AM,5:49AM,,18:11:00,LBS    ,2206.000,0.000,Plus Materials                                    ,,100.2308,100.2300,0.0000,,,27,0,
15859,7/1/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),6825.000,Posted,7/2/2026 12:00:00 AM,5:49AM,,18:11:00,LBS    ,6025.000,-800.000,Plus Materials                                    ,,180.7500,180.7600,0.0000,,,10,0,
15861,7/1/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),5303.000,Posted,7/2/2026 12:00:00 AM,5:49AM,,18:11:00,LBS    ,5303.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
15863,7/1/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),2347.000,Posted,7/2/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,2347.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,52,0,
15867,7/1/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),4940.000,Posted,7/2/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,4940.000,0.000,Plus Materials                                    ,,148.2000,148.2000,0.0000,,,0,0,
15869,7/1/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),9209.000,Posted,7/2/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,9209.000,0.000,Plus Materials                                    ,,228.7889,228.7900,0.0000,,,0,0,
15871,7/1/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),3316.000,Posted,7/2/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,3316.000,0.000,Plus Materials                                    ,,33.1600,33.1600,0.0000,,,36,0,
15877,7/1/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),5208.000,Posted,7/2/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,5208.000,0.000,Plus Materials                                    ,,357.3800,357.3800,0.0000,,,0,0,
15879,7/1/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),5393.000,Posted,7/2/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,5393.000,0.000,Plus Materials                                    ,,199.1700,199.1600,0.0000,,,0,0,
15883,7/1/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,1470.000,Posted,7/2/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,2800.000,1330.000,Plus Materials                                    ,,128.7500,268.7500,140.0000,,,11,1,
15884,7/2/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),6514.000,Posted,7/6/2026 12:00:00 AM,5:48AM,,18:12:00,LBS    ,6514.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,52,6,
15888,7/2/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),7855.000,Posted,7/6/2026 12:00:00 AM,5:48AM,,18:12:00,LBS    ,7855.000,0.000,Plus Materials                                    ,,281.9263,281.9400,0.0000,,,0,0,
15889,7/2/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GREEN MAX (NEW) (1ST SHIFT),1892.000,Posted,7/6/2026 12:00:00 AM,5:48AM,,18:12:00,LBS    ,1892.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
15890,7/2/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),11567.000,Posted,7/6/2026 12:00:00 AM,5:49AM,,18:11:00,LBS    ,11567.000,0.000,Plus Materials                                    ,,975.8388,975.8300,0.0000,,,1,1,
15891,7/2/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER (1ST SHIFT),1185.000,Posted,7/6/2026 12:00:00 AM,5:49AM,,18:11:00,LBS    ,1185.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
15892,7/2/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),3691.000,Posted,7/6/2026 12:00:00 AM,5:49AM,,18:11:00,LBS    ,3691.000,0.000,Plus Materials                                    ,,36.9100,36.9100,0.0000,,,0,0,
15898,7/2/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),4786.000,Posted,7/6/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,4786.000,0.000,Plus Materials                                    ,,373.2000,373.1900,0.0000,,,0,0,
15900,7/2/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),9635.000,Posted,7/6/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,9635.000,0.000,Plus Materials                                    ,,1045.9671,1045.9700,0.0000,,,0,0,
15902,7/2/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),5575.000,Posted,7/6/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,5575.000,0.000,Plus Materials                                    ,,587.0606,587.0700,0.0000,,,0,0,
15908,7/2/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),6908.000,Posted,7/6/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,6908.000,0.000,Plus Materials                                    ,,464.8800,464.8800,0.0000,,,7,0,
15910,7/2/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),5920.000,Posted,7/6/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,5920.000,0.000,Plus Materials                                    ,,452.2800,452.2800,0.0000,,,0,0,
15914,7/2/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,2470.000,Posted,7/6/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,3005.000,535.000,Plus Materials                                    ,,172.7600,323.0100,150.2500,,,9,1,
15915,7/6/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),7787.000,Posted,7/7/2026 12:00:00 AM,5:12AM,,18:48:00,LBS    ,7787.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,7,
15919,7/6/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),9546.000,Posted,7/7/2026 12:00:00 AM,5:13AM,,18:47:00,LBS    ,9546.000,0.000,Plus Materials                                    ,,432.8100,432.8100,0.0000,,,0,0,
15920,7/6/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GREEN MAX (NEW) (1ST SHIFT),638.000,Posted,7/7/2026 12:00:00 AM,5:13AM,,18:47:00,LBS    ,638.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,1,0,
15921,7/6/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),6220.000,Posted,7/7/2026 12:00:00 AM,5:13AM,,18:47:00,LBS    ,6220.000,0.000,Plus Materials                                    ,,704.5324,704.5400,0.0000,,,0,0,
15922,7/6/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER (1ST SHIFT),6615.000,Posted,7/7/2026 12:00:00 AM,5:13AM,,18:47:00,LBS    ,6615.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,47,0,
15923,7/6/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),6678.000,Posted,7/7/2026 12:00:00 AM,5:13AM,,18:47:00,LBS    ,6678.000,0.000,Plus Materials                                    ,,703.2092,703.2100,0.0000,,,0,0,
15925,7/6/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),6110.000,Posted,7/7/2026 12:00:00 AM,5:14AM,,18:46:00,LBS    ,6110.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,52,0,
15929,7/6/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),6574.000,Posted,7/7/2026 12:00:00 AM,5:14AM,,18:46:00,LBS    ,6574.000,0.000,Plus Materials                                    ,,478.3220,478.3200,0.0000,,,0,0,
15931,7/6/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),10319.000,Posted,7/7/2026 12:00:00 AM,5:15AM,,18:45:00,LBS    ,10319.000,0.000,Plus Materials                                    ,,611.2833,611.3000,0.0000,,,0,0,
15933,7/6/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),3118.000,Posted,7/7/2026 12:00:00 AM,5:15AM,,18:45:00,LBS    ,3118.000,0.000,Plus Materials                                    ,,328.3326,328.3400,0.0000,,,0,0,
15939,7/6/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),6670.000,Posted,7/7/2026 12:00:00 AM,5:16AM,,18:44:00,LBS    ,6670.000,0.000,Plus Materials                                    ,,1312.4700,1312.4700,0.0000,,,0,0,
15941,7/6/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),5594.000,Posted,7/7/2026 12:00:00 AM,5:16AM,,18:44:00,LBS    ,5594.000,0.000,Plus Materials                                    ,,587.3700,587.3800,0.0000,,,0,0,
15945,7/6/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,1944.000,Posted,7/7/2026 12:00:00 AM,5:17AM,,18:43:00,LBS    ,3465.000,1521.000,Plus Materials                                    ,,195.0600,368.3100,173.2500,,,13,1,
15946,7/7/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),8342.000,Posted,7/8/2026 12:00:00 AM,5:47AM,,18:13:00,LBS    ,8342.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,52,7,
15950,7/7/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),7452.000,Posted,7/8/2026 12:00:00 AM,5:48AM,,18:12:00,LBS    ,7452.000,0.000,Plus Materials                                    ,,156.5400,156.5400,0.0000,,,0,0,
15952,7/7/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),9416.000,Posted,7/8/2026 12:00:00 AM,5:48AM,,18:12:00,LBS    ,9416.000,0.000,Plus Materials                                    ,,368.3963,368.3900,0.0000,,,0,0,
15953,7/7/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER (1ST SHIFT),7634.000,Posted,7/8/2026 12:00:00 AM,5:48AM,,18:12:00,LBS    ,7634.000,0.000,Plus Materials                                    ,,76.3400,76.3400,0.0000,,,48,0,
15954,7/7/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),1818.000,Posted,7/8/2026 12:00:00 AM,5:49AM,,18:11:00,LBS    ,1818.000,0.000,Plus Materials                                    ,,194.5531,194.5600,0.0000,,,0,0,
15956,7/7/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),1037.000,Posted,7/8/2026 12:00:00 AM,5:49AM,,18:11:00,LBS    ,1037.000,0.000,Plus Materials                                    ,,36.1275,36.1300,0.0000,,,1,0,
15960,7/7/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),4724.000,Posted,7/8/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,4724.000,0.000,Plus Materials                                    ,,330.6800,330.6800,0.0000,,,0,0,
15962,7/7/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),11297.000,Posted,7/8/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,11297.000,0.000,Plus Materials                                    ,,580.4839,580.5000,0.0000,,,0,0,
15964,7/7/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),2190.000,Posted,7/8/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,2190.000,0.000,Plus Materials                                    ,,230.6109,230.6100,0.0000,,,0,0,
15970,7/7/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),6570.000,Posted,7/8/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,6570.000,0.000,Plus Materials                                    ,,208.0307,208.0300,0.0000,,,4,0,
15972,7/7/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),6499.000,Posted,7/8/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,6499.000,0.000,Plus Materials                                    ,,366.1651,366.1700,0.0000,,,0,0,
15976,7/7/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,6049.000,Posted,7/8/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,5745.000,-304.000,Plus Materials                                    ,,323.4900,610.7400,287.2500,,,20,3,
15977,7/8/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),2005.000,Posted,7/9/2026 12:00:00 AM,5:47AM,,18:13:00,LBS    ,2005.000,0.000,Plus Materials                                    ,,46.3078,46.3000,0.0000,,,0,2,
15981,7/8/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),8622.000,Posted,7/9/2026 12:00:00 AM,5:48AM,,18:12:00,LBS    ,8622.000,0.000,Plus Materials                                    ,,578.0200,578.0200,0.0000,,,0,0,
15983,7/8/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),7310.000,Posted,7/9/2026 12:00:00 AM,5:48AM,,18:12:00,LBS    ,7310.000,0.000,Plus Materials                                    ,,73.1000,73.1000,0.0000,,,0,0,
15984,7/8/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER (1ST SHIFT),7327.000,Posted,7/9/2026 12:00:00 AM,5:48AM,,18:12:00,LBS    ,7327.000,0.000,Plus Materials                                    ,,531.4300,531.4300,0.0000,,,33,0,
15985,7/8/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),8935.000,Posted,7/9/2026 12:00:00 AM,5:49AM,,18:11:00,LBS    ,8935.000,0.000,Plus Materials                                    ,,940.8720,940.8800,0.0000,,,0,0,
15991,7/8/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),5022.000,Posted,7/9/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,5022.000,0.000,Plus Materials                                    ,,50.2200,50.2200,0.0000,,,0,0,
15993,7/8/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),8203.000,Posted,7/9/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,8203.000,0.000,Plus Materials                                    ,,816.3595,816.3600,0.0000,,,0,0,
15995,7/8/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),4419.000,Posted,7/9/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,4419.000,0.000,Plus Materials                                    ,,459.8911,459.9000,0.0000,,,44,0,
16001,7/8/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),1628.000,Posted,7/9/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,1628.000,0.000,Plus Materials                                    ,,16.2800,16.2800,0.0000,,,0,0,
16003,7/8/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),8043.000,Posted,7/9/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,8043.000,0.000,Plus Materials                                    ,,382.3650,382.3700,0.0000,,,0,0,
16008,7/8/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,7425.000,Posted,7/9/2026 12:00:00 AM,5:14AM,,18:46:00,LBS    ,7108.000,-317.000,Plus Materials                                    ,,353.4600,708.8600,355.4000,,,19,4,
16009,7/9/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),3629.000,Posted,7/10/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,3629.000,0.000,Plus Materials                                    ,,181.8816,181.8800,0.0000,,,0,0,
16013,7/9/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),7376.000,Posted,7/10/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,7376.000,0.000,Plus Materials                                    ,,885.1200,885.1200,0.0000,,,8,0,
16015,7/9/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),3123.000,Posted,7/10/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,3123.000,0.000,Plus Materials                                    ,,374.7600,374.7600,0.0000,,,12,0,
16016,7/9/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER (1ST SHIFT),6704.000,Posted,7/10/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,6704.000,0.000,Plus Materials                                    ,,273.2517,273.2500,0.0000,,,24,0,
16017,7/9/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),7959.000,Posted,7/10/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,7959.000,0.000,Plus Materials                                    ,,447.4026,447.4000,0.0000,,,32,0,
16019,7/9/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),6524.000,Posted,7/10/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,6524.000,0.000,Plus Materials                                    ,,48.2863,48.2800,0.0000,,,62,0,
16023,7/9/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),6670.000,Posted,7/10/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,6670.000,0.000,Plus Materials                                    ,,356.5600,356.5600,0.0000,,,3,0,
16025,7/9/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),5441.000,Posted,7/10/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,5441.000,0.000,Plus Materials                                    ,,652.9200,652.9200,0.0000,,,200,0,
16027,7/9/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),4056.000,Posted,7/10/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,4056.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16033,7/9/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),4934.000,Posted,7/10/2026 12:00:00 AM,5:54AM,,18:06:00,LBS    ,4934.000,0.000,Plus Materials                                    ,,592.0800,592.0800,0.0000,,,0,0,
16039,7/9/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,3920.000,Posted,7/10/2026 12:00:00 AM,5:55AM,,18:05:00,LBS    ,2230.000,-1690.000,Plus Materials                                    ,,113.1700,224.6700,111.5000,,,8,2,
16040,7/10/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),11476.000,Posted,7/13/2026 12:00:00 AM,5:46AM,,18:14:00,LBS    ,11476.000,0.000,Plus Materials                                    ,,158.7970,158.7900,0.0000,,,0,10,
16044,7/10/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),15188.000,Posted,7/13/2026 12:00:00 AM,5:46AM,,18:14:00,LBS    ,15188.000,0.000,Plus Materials                                    ,,1794.5800,1794.5800,0.0000,,,0,0,
16046,7/10/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),9564.000,Posted,7/13/2026 12:00:00 AM,5:47AM,,18:13:00,LBS    ,9564.000,0.000,Plus Materials                                    ,,-61.9034,-61.9100,0.0000,,,12,0,
16047,7/10/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER (1ST SHIFT),2396.000,Posted,7/13/2026 12:00:00 AM,5:47AM,,18:13:00,LBS    ,2396.000,0.000,Plus Materials                                    ,,24.8774,24.8800,0.0000,,,18,0,
16048,7/10/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),5523.000,Posted,7/13/2026 12:00:00 AM,5:47AM,,18:13:00,LBS    ,5523.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,44,0,
16050,7/10/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),8185.000,Posted,7/13/2026 12:00:00 AM,5:47AM,,18:13:00,LBS    ,8185.000,0.000,Plus Materials                                    ,,85.5349,85.5400,0.0000,,,35,0,
16054,7/10/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),4760.000,Posted,7/13/2026 12:00:00 AM,5:48AM,,18:12:00,LBS    ,4760.000,0.000,Plus Materials                                    ,,40.5759,40.5800,0.0000,,,0,0,
16056,7/10/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),8170.000,Posted,7/13/2026 12:00:00 AM,5:48AM,,18:12:00,LBS    ,8170.000,0.000,Plus Materials                                    ,,228.7723,228.7600,0.0000,,,0,0,
16058,7/10/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),5975.000,Posted,7/13/2026 12:00:00 AM,5:49AM,,18:11:00,LBS    ,5975.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16064,7/10/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),5406.000,Posted,7/13/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,5406.000,0.000,Plus Materials                                    ,,78.1858,78.1800,0.0000,,,0,0,
16066,7/10/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),6647.000,Posted,7/13/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,6647.000,0.000,Plus Materials                                    ,,218.5600,218.5700,0.0000,,,0,0,
16070,7/10/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,5907.000,Posted,7/13/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,4765.000,-1142.000,Plus Materials                                    ,,266.3700,504.6200,238.2500,,,18,3,
16071,7/13/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),3809.000,Posted,7/14/2026 12:00:00 AM,5:00AM,,19:00:00,LBS    ,3809.000,0.000,Plus Materials                                    ,,204.7839,204.7800,0.0000,,,0,4,
16075,7/13/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),8556.000,Posted,7/14/2026 12:00:00 AM,5:01AM,,18:59:00,LBS    ,8556.000,0.000,Plus Materials                                    ,,427.8000,427.8000,0.0000,,,0,0,
16077,7/13/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),6126.000,Posted,7/14/2026 12:00:00 AM,5:01AM,,18:59:00,LBS    ,6126.000,0.000,Plus Materials                                    ,,413.9500,413.9400,0.0000,,,0,0,
16078,7/13/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER (1ST SHIFT),5195.000,Posted,7/14/2026 12:00:00 AM,5:01AM,,18:59:00,LBS    ,5195.000,0.000,Plus Materials                                    ,,122.4114,122.4100,0.0000,,,34,0,
16079,7/13/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),5986.000,Posted,7/14/2026 12:00:00 AM,5:01AM,,18:59:00,LBS    ,5986.000,0.000,Plus Materials                                    ,,388.7013,388.7000,0.0000,,,26,0,
16081,7/13/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),3198.000,Posted,7/14/2026 12:00:00 AM,5:02AM,,18:58:00,LBS    ,3198.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,35,0,
16085,7/13/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),5094.000,Posted,7/14/2026 12:00:00 AM,5:02AM,,18:58:00,LBS    ,5094.000,0.000,Plus Materials                                    ,,254.7000,254.7000,0.0000,,,0,0,
16087,7/13/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),6536.000,Posted,7/14/2026 12:00:00 AM,5:02AM,,18:58:00,LBS    ,6536.000,0.000,Plus Materials                                    ,,638.3800,638.3700,0.0000,,,6,0,
16089,7/13/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),5999.000,Posted,7/14/2026 12:00:00 AM,5:03AM,,18:57:00,LBS    ,5999.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,40,0,
16091,7/13/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (3RD SHIFT),11474.000,Posted,7/14/2026 12:00:00 AM,5:03AM,,18:57:00,LBS    ,11474.000,0.000,Plus Materials                                    ,,771.9569,771.9500,0.0000,,,2,9,
16095,7/13/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),5286.000,Posted,7/14/2026 12:00:00 AM,5:04AM,,18:56:00,LBS    ,5286.000,0.000,Plus Materials                                    ,,100.6040,100.6100,0.0000,,,0,0,
